"","gfs_full","gfs_reduced"
"GC00000027_2",18,13
"GC00000027_3",18,13
"GC00000027_1",18,13
"GC00000027_6",18,13
"GC00000027_4",18,13
"GC00000027_5",18,13
"GC00000094_4",18,13
"GC00000027_8",18,13
"GC00000094_1",18,13
"GC00000094_2",18,13
"GC00000094_3",18,13
"GC00001102",18,13
"GC00001103",18,13
"GC00001100",18,13
"GC00001101",18,13
"GC00000141_3",18,13
"GC00000141_2",18,13
"GC00001104",18,13
"GC00001105",18,13
"GC00001454",18,13
"GC00001455",18,13
"GC00001108",18,13
"GC00001457",18,13
"GC00001451",18,13
"GC00001452",18,13
"GC00000857",18,13
"GC00000856",18,13
"GC00000855",18,13
"GC00000854",18,13
"GC00000853",18,13
"GC00000852",18,13
"GC00000850",18,13
"GC00000859",18,13
"GC00000858",18,13
"GC00000101_3",18,13
"GC00000101_2",18,13
"GC00000101_1",18,13
"GC00000101_4",18,13
"GC00000109_3",18,13
"GC00001539",18,13
"GC00000109_5",18,13
"GC00000109_4",18,13
"GC00001459",18,13
"GC00001538",18,13
"GC00000455_2",18,13
"GC00000992",18,13
"GC00000394_2",18,13
"GC00000394_1",18,13
"GC00001657",18,13
"GC00000132_3",18,13
"GC00000469_2",18,13
"GC00000132_2",18,13
"GC00000132_5",18,13
"GC00000461_2",18,13
"GC00000001_65",18,13
"GC00000001_64",18,13
"GC00000296_2",18,13
"GC00000001_66",18,13
"GC00000001_61",18,13
"GC00000001_62",18,13
"GC00000001_69",18,13
"GC00001271",18,13
"GC00001918",18,13
"GC00000013_12",18,13
"GC00001669",18,13
"GC00001668",18,13
"GC00001663",18,13
"GC00001662",18,13
"GC00001661",18,13
"GC00001660",18,13
"GC00001667",18,13
"GC00001666",18,13
"GC00001665",18,13
"GC00001664",18,13
"GC00000075_3_p1",18,13
"GC00000075_3_p2",18,13
"GC00001599",18,13
"GC00001598",18,13
"GC00001595",18,13
"GC00001594",18,13
"GC00001597",18,13
"GC00001596",18,13
"GC00001591",18,13
"GC00001590",18,13
"GC00001593",18,13
"GC00001592",18,13
"GC00000620_2",18,13
"GC00000256_3",18,13
"GC00000317_1",18,13
"GC00001849",18,13
"GC00001848",18,13
"GC00001847",18,13
"GC00001846",18,13
"GC00001845",18,13
"GC00001844",18,13
"GC00001842",18,13
"GC00001841",18,13
"GC00001840",18,13
"GC00001410",18,13
"GC00001411",18,13
"GC00000379_2",18,13
"GC00001145",18,13
"GC00001142",18,13
"GC00001143",18,13
"GC00001140",18,13
"GC00001141",18,13
"GC00000076_2",18,13
"GC00000076_3",18,13
"GC00000076_5",18,13
"GC00000036_8",18,13
"GC00000036_9",18,13
"GC00000718",18,13
"GC00000719",18,13
"GC00000714",18,13
"GC00000715",18,13
"GC00000716",18,13
"GC00000717",18,13
"GC00000711",18,13
"GC00000712",18,13
"GC00000713",18,13
"GC00000351_2",18,13
"GC00000351_1",18,13
"GC00000583_2",18,13
"GC00000374_1",18,13
"GC00000359_2",18,13
"GC00000359_1",18,13
"GC00000426_3",18,13
"GC00001436",18,13
"GC00001437",18,13
"GC00001434",18,13
"GC00001435",18,13
"GC00001120",18,13
"GC00001433",18,13
"GC00001430",18,13
"GC00000314_2",18,13
"GC00000314_1",18,13
"GC00001438",18,13
"GC00001439",18,13
"GC00000381_1",18,13
"GC00000381_2",18,13
"GC00000133_3",18,13
"GC00000178_2",18,13
"GC00000178_1",18,13
"GC00000317_2",18,13
"GC00000007_12",18,13
"GC00000007_11",18,13
"GC00000007_14",18,13
"GC00000007_15",18,13
"GC00000170_3",18,13
"GC00000170_2",18,13
"GC00000007_19",18,13
"GC00000183_1",18,13
"GC00000183_3",18,13
"GC00000183_2",18,13
"GC00000004_27",18,13
"GC00000004_25",18,13
"GC00000004_21",18,13
"GC00000004_28",18,13
"GC00000131_2",18,13
"GC00000131_3",18,13
"GC00000349_1",18,13
"GC00000349_2",18,13
"GC00000341_1",18,13
"GC00000341_2",18,13
"GC00000537_3",18,13
"GC00000001_46",18,13
"GC00000001_44",18,13
"GC00000001_49",18,13
"GC00001609",18,13
"GC00001608",18,13
"GC00001605",18,13
"GC00001604",18,13
"GC00001607",18,13
"GC00001606",18,13
"GC00001601",18,13
"GC00001603",18,13
"GC00001602",18,13
"GC00000264_3",18,13
"GC00000762",18,13
"GC00000952",18,13
"GC00000953",18,13
"GC00000950",18,13
"GC00000951",18,13
"GC00000956",18,13
"GC00000957",18,13
"GC00000954",18,13
"GC00000955",18,13
"GC00000958",18,13
"GC00000959",18,13
"GC00000004_5",18,13
"GC00000004_4",18,13
"GC00000004_3",18,13
"GC00000004_8",18,13
"GC00001121",18,13
"GC00000776",18,13
"GC00000777",18,13
"GC00000774",18,13
"GC00000775",18,13
"GC00000772",18,13
"GC00000773",18,13
"GC00000770",18,13
"GC00000771",18,13
"GC00000778",18,13
"GC00000779",18,13
"GC00000545_2",18,13
"GC00000802",18,13
"GC00000304_1",18,13
"GC00000304_2",18,13
"GC00000438_2",18,13
"GC00000154_2",18,13
"GC00000044_9",18,13
"GC00000044_8",18,13
"GC00000044_3",18,13
"GC00000044_2",18,13
"GC00000061_17",18,13
"GC00000061_15",18,13
"GC00000431_3",18,13
"GC00000162_2",18,13
"GC00000162_3",18,13
"GC00000162_1",18,13
"GC00000272_2",18,13
"GC00000272_1",18,13
"GC00000571_4",18,13
"GC00001418",18,13
"GC00001419",18,13
"GC00001148",18,13
"GC00001149",18,13
"GC00001146",18,13
"GC00000379_1",18,13
"GC00001412",18,13
"GC00001413",18,13
"GC00001414",18,13
"GC00001415",18,13
"GC00001416",18,13
"GC00001417",18,13
"GC00000125_5",18,13
"GC00000125_4",18,13
"GC00001043",18,13
"GC00000331_1",18,13
"GC00000331_2",18,13
"GC00001042",18,13
"GC00000023_10",18,13
"GC00000023_11",18,13
"GC00000023_12",18,13
"GC00000370_1",18,13
"GC00000370_2",18,13
"GC00000008_17",18,13
"GC00000008_11",18,13
"GC00000008_19",18,13
"GC00000533_2",18,13
"GC00000458_2",18,13
"GC00000113_1",18,13
"GC00000230_1",18,13
"GC00000230_3",18,13
"GC00000445_2",18,13
"GC00000150_3",18,13
"GC00000570_2",18,13
"GC00000150_1",18,13
"GC00000402_5",18,13
"GC00000150_4",18,13
"GC00000147_1",18,13
"GC00000002_24",18,13
"GC00000002_27",18,13
"GC00000146_3",18,13
"GC00000039_5_p2_p2",18,13
"GC00000118_4",18,13
"GC00000147_3",18,13
"GC00000602",18,13
"GC00000600",18,13
"GC00000601",18,13
"GC00000605",18,13
"GC00000628",18,13
"GC00000626",18,13
"GC00000627",18,13
"GC00000622",18,13
"GC00000623",18,13
"GC00000245_4",18,13
"GC00000258_2",18,13
"GC00000262_2",18,13
"GC00000154_3",18,13
"GC00000035_7_p2",18,13
"GC00000087_7",18,13
"GC00000066_5",18,13
"GC00000003_12",18,13
"GC00000423_2",18,13
"GC00000618",18,13
"GC00000616",18,13
"GC00000630",18,13
"GC00000637",18,13
"GC00000634",18,13
"GC00000415_2",18,13
"GC00000005_27",18,13
"GC00000064_4",18,13
"GC00000144_3",18,13
"GC00000586",18,13
"GC00000568",18,13
"GC00000060_8",18,13
"GC00000573",18,13
"GC00000574",18,13
"GC00000384_2",18,13
"GC00000013_5",18,13
"GC00000494_2",18,13
"GC00000239_2",18,13
"GC00000528",18,13
"GC00000527",18,13
"GC00000523",18,13
"GC00000003_40",18,13
"GC00000088_3",18,13
"GC00000062_4_p2",18,13
"GC00000166_2",18,13
"GC00000054_5",18,13
"GC00000253",18,13
"GC00000234",18,13
"GC00000046_5",18,13
"GC00000020_4",18,13
"GC00000001_21",17,12
"GC00002055",17,12
"GC00002054",17,12
"GC00002051",17,12
"GC00002050",17,13
"GC00000157_2",17,12
"GC00000405_1",17,12
"GC00000068_4",17,12
"GC00000033_4",17,12
"GC00000034_2",17,12
"GC00000004_49",17,12
"GC00000077_3",17,12
"GC00000003_1",17,12
"GC00000470_2",17,12
"GC00000012_17",17,12
"GC00000470_1",17,12
"GC00001600_2",17,12
"GC00000118_1",17,12
"GC00000118_2",17,12
"GC00000411_1",17,12
"GC00000195_1",17,13
"GC00000410_1",17,12
"GC00000074_1",17,12
"GC00000427_1",17,12
"GC00000452_3",17,12
"GC00000112_3_p1",17,12
"GC00001960_2",17,12
"GC00000001_110",17,12
"GC00000050_2",17,12
"GC00000011_2",17,12
"GC00000009_17",17,12
"GC00000625_2",17,12
"GC00000407_1",17,12
"GC00000120_3",17,12
"GC00000002_8",17,12
"GC00000087_2",17,12
"GC00000231_11",17,12
"GC00000064_1",17,12
"GC00001131_2",17,12
"GC00002008",17,12
"GC00002009",17,12
"GC00002006",17,12
"GC00002007",17,12
"GC00002004",17,12
"GC00002005",17,12
"GC00000197_2",17,12
"GC00000004_39",17,12
"GC00000072_1",17,12
"GC00002028",17,12
"GC00002029",17,12
"GC00002024",17,12
"GC00002026",17,12
"GC00002027",17,12
"GC00002020",17,12
"GC00002021",17,12
"GC00002022",17,12
"GC00002023",17,12
"GC00000421_1",17,13
"GC00000546_2",17,12
"GC00000002_11",17,12
"GC00002046",17,13
"GC00002047",17,12
"GC00002044",17,12
"GC00002045",17,12
"GC00002042",17,12
"GC00002043",17,12
"GC00002040",17,12
"GC00002048",17,12
"GC00000040_4",17,12
"GC00000443_3",17,12
"GC00000409_1",17,12
"GC00000119_3",17,12
"GC00002064",17,12
"GC00002066",17,12
"GC00000417_1",17,12
"GC00000026_8",17,12
"GC00000038_8",17,12
"GC00000196_2",17,12
"GC00000425_1",17,12
"GC00000047_2",17,12
"GC00000073_5",17,12
"GC00000267_1",17,12
"GC00000047_6",17,12
"GC00000014_1",17,13
"GC00000408_1",17,12
"GC00000074_3",17,13
"GC00000032_r1_1",17,12
"GC00000412_1",17,12
"GC00000511_2",17,12
"GC00000416_1",17,12
"GC00000005_15",17,12
"GC00000078_5",17,12
"GC00000424_1",17,12
"GC00000413_1",17,12
"GC00000006_1",17,12
"GC00000080_5",17,12
"GC00000001_100",17,12
"GC00000510_2",17,12
"GC00000021_8",17,12
"GC00000021_1",17,12
"GC00001517_2",17,12
"GC00000199_2",17,12
"GC00000404_1",17,13
"GC00000027_7",17,13
"GC00002019",17,12
"GC00002011",17,12
"GC00002010",17,12
"GC00002012",17,12
"GC00002015",17,12
"GC00002014",17,12
"GC00002017",17,13
"GC00002016",17,12
"GC00002032",17,12
"GC00002031",17,12
"GC00002030",17,12
"GC00002037",17,12
"GC00002036",17,12
"GC00002035",17,12
"GC00002034",17,12
"GC00002039",17,12
"GC00002038",17,12
"GC00000406_1",17,12
"GC00000113_3",17,12
"GC00000010_2",17,12
"GC00000641",17,12
"GC00000133_2",17,12
"GC00000131_5",17,12
"GC00000067",17,12
"GC00000016_11",17,12
"GC00000001_27",16,11
"GC00000059_7",16,11
"GC00000446_p1",16,11
"GC00000017_5",16,11
"GC00000017_4",16,11
"GC00000484_2",16,11
"GC00000484_1",16,11
"GC00000056_5",16,11
"GC00000056_2",16,11
"GC00000204_1",16,11
"GC00000023_6",16,11
"GC00000023_2",16,11
"GC00000002_29",16,11
"GC00000002_21",16,11
"GC00000451_1",16,11
"GC00000456_1",16,11
"GC00000209_2",16,11
"GC00000419_1",16,11
"GC00002079",16,11
"GC00002078",16,11
"GC00002077",16,11
"GC00002076",16,11
"GC00002075",16,11
"GC00002074",16,11
"GC00002073",16,11
"GC00002072",16,12
"GC00002071",16,11
"GC00002070",16,11
"GC00002059_2",16,11
"GC00000497_2",16,11
"GC00000033_3",16,11
"GC00000033_8",16,11
"GC00000002_43",16,11
"GC00000002_41",16,11
"GC00000004_47",16,11
"GC00000468_1",16,11
"GC00000460_1",16,11
"GC00002091",16,11
"GC00002090",16,11
"GC00002092",16,11
"GC00002095",16,11
"GC00002094",16,11
"GC00002097",16,11
"GC00002096",16,11
"GC00002099",16,11
"GC00002098",16,11
"GC00000500_2",16,11
"GC00000547_2",16,11
"GC00000077_1",16,11
"GC00000077_4",16,11
"GC00000578_2",16,11
"GC00000139_3",16,11
"GC00000220_2",16,11
"GC00000220_1",16,11
"GC00000228_2",16,11
"GC00000003_8",16,11
"GC00002138",16,11
"GC00002139",16,11
"GC00002132",16,11
"GC00002133",16,11
"GC00002130",16,11
"GC00002131",16,11
"GC00002136",16,11
"GC00002137",16,11
"GC00002134",16,11
"GC00002135",16,11
"GC00000435_1",16,11
"GC00000043_9",16,11
"GC00000225_2",16,11
"GC00000476_1",16,11
"GC00000012_10",16,11
"GC00000010_10",16,11
"GC00000010_11",16,11
"GC00000085_6",16,11
"GC00000075_2_p1",16,11
"GC00000084_5",16,11
"GC00000084_1",16,11
"GC00000010_3",16,11
"GC00000010_4",16,11
"GC00000010_5",16,11
"GC00002118",16,11
"GC00002119",16,11
"GC00002114",16,11
"GC00002115",16,11
"GC00002116",16,11
"GC00002117",16,11
"GC00002110",16,11
"GC00002112",16,11
"GC00002113",16,11
"GC00000118_3",16,11
"GC00000114_1",16,11
"GC00000567_2",16,11
"GC00000030_8",16,11
"GC00000030_9",16,11
"GC00000030_7",16,11
"GC00000487_1",16,11
"GC00000487_2",16,11
"GC00000022_5",16,11
"GC00000022_8",16,11
"GC00002176",16,11
"GC00002177",16,11
"GC00002174",16,11
"GC00002175",16,11
"GC00002172",16,11
"GC00002173",16,11
"GC00002170",16,11
"GC00002171",16,11
"GC00002178",16,11
"GC00002179",16,11
"GC00000029_7",16,11
"GC00000457_1",16,11
"GC00002151",16,11
"GC00002152",16,11
"GC00002156",16,11
"GC00000129_r1_1_p2",16,11
"GC00000213_2",16,11
"GC00000052_27",16,11
"GC00002158",16,11
"GC00002159",16,11
"GC00002150",16,11
"GC00002155",16,11
"GC00002157",16,11
"GC00000035_2",16,11
"GC00000035_5",16,11
"GC_un001_4",16,11
"GC00000002_4",16,11
"GC00000002_6",16,11
"GC00000436_1",16,11
"GC00000003_21",16,11
"GC00000003_24",16,11
"GC00000127_1",16,11
"GC00002201",16,11
"GC00002207",16,11
"GC00002190",16,11
"GC00000152_5",16,11
"GC00000018_6",16,11
"GC00000011_9",16,11
"GC00002194",16,11
"GC00002195",16,11
"GC00002196",16,11
"GC00002197",16,11
"GC00002191",16,11
"GC00002192",16,11
"GC00002193",16,11
"GC00002198",16,11
"GC00002199",16,11
"GC00000116_1",16,11
"GC00000206_2",16,11
"GC00000453_1",16,11
"GC00000009_13",16,11
"GC00000477_2",16,11
"GC00000006_21",16,11
"GC00000006_23",16,11
"GC00000006_25",16,11
"GC00000006_26",16,11
"GC00000551_2",16,11
"GC00000096_4",16,11
"GC00002057_2",16,11
"GC00000233_2",16,11
"GC00000442_3",16,11
"GC00000031_6",16,11
"GC00000443_2",16,11
"GC00000422_3",16,11
"GC00000422_2",16,11
"GC00000015_13",16,11
"GC00000015_12",16,11
"GC00000462_1",16,11
"GC00000013_13",16,11
"GC00002153",16,11
"GC00002154",16,11
"GC00000008_2",16,11
"GC00000008_6",16,11
"GC00000008_5",16,11
"GC00000008_9",16,11
"GC00000008_8",16,11
"GC00000041_5",16,11
"GC00000041_2",16,11
"GC00000041_1",16,11
"GC00002219",16,11
"GC00000434_1",16,11
"GC00000083_2",16,11
"GC00002234",16,11
"GC00002237",16,11
"GC00002236",16,11
"GC00002231",16,11
"GC00002230",16,11
"GC00002233",16,11
"GC00002232",16,11
"GC00002238",16,11
"GC00000087_4",16,11
"GC00000012_8",16,11
"GC00000055_2",16,11
"GC00002001_2",16,11
"GC00000442_2",16,11
"GC00000488_2",16,11
"GC00000488_1",16,11
"GC00002218",16,11
"GC00002217",16,11
"GC00002216",16,11
"GC00002215",16,11
"GC00002214",16,11
"GC00002213",16,11
"GC00002212",16,11
"GC00002211",16,11
"GC00002210",16,11
"GC00000485_2",16,11
"GC00000485_1",16,11
"GC00000244_3",16,11
"GC00000024_7",16,11
"GC00000024_6",16,11
"GC00000001_93",16,11
"GC00000450_1",16,11
"GC00000458_1",16,11
"GC00000418_1",16,11
"GC00000201_1",16,11
"GC00000517_2",16,11
"GC00000097_2",16,11
"GC00000465_1",16,11
"GC00000252_1",16,11
"GC00000211_2",16,11
"GC00000004_36",16,11
"GC00000032_8",16,12
"GC00000032_2",16,11
"GC00000001_74",16,11
"GC00000479_1",16,11
"GC00000007_22",16,11
"GC00000004_14",16,11
"GC00000008_26",16,11
"GC00000001_54",16,11
"GC00000001_56",16,11
"GC00000040_6",16,11
"GC00000040_3",16,11
"GC00000040_1",16,12
"GC00000232_4",16,11
"GC_un001_12",16,11
"GC00000082_5",16,11
"GC00000448_1",16,11
"GC00000002_30",16,11
"GC00000119_1",16,11
"GC00000200_2",16,11
"GC00002068",16,11
"GC00002069",16,11
"GC00000110_4",16,11
"GC_un001_33",16,11
"GC00000026_7",16,11
"GC00000414_2",16,11
"GC00000452_2",16,11
"GC00000004_51",16,11
"GC00000091_1",16,11
"GC00000091_4",16,11
"GC00000001_10",16,11
"GC00002082",16,11
"GC00002083",16,11
"GC00002080",16,11
"GC00002081",16,11
"GC00002086",16,11
"GC00002087",16,11
"GC00002084",16,11
"GC00002085",16,11
"GC00002089",16,11
"GC00000037_5",16,11
"GC00000037_7",16,11
"GC00000219_2",16,11
"GC00000219_1",16,11
"GC00000464_1",16,11
"GC00000513_4",16,11
"GC00000015_4",16,11
"GC00000015_1",16,11
"GC00000543_3",16,11
"GC00000011_13",16,11
"GC00000011_12",16,11
"GC00000007_3",16,11
"GC00000007_5",16,11
"GC00000554_2",16,11
"GC00000439_1",16,11
"GC00000221_2",16,11
"GC00000432_1",16,11
"GC00002058_2",16,11
"GC00000122_3",16,11
"GC00000081_1",16,11
"GC00000532_4",16,11
"GC00002129",16,11
"GC00002128",16,11
"GC00002121",16,11
"GC00002120",16,11
"GC00002123",16,11
"GC00002122",16,11
"GC00002125",16,11
"GC00002124",16,11
"GC00002127",16,11
"GC00002126",16,11
"GC00000122_1",16,11
"GC00000014_4",16,11
"GC00000057_6",16,11
"GC00000057_4",16,11
"GC00000057_3",16,11
"GC00000057_1",16,11
"GC00000153_3",16,11
"GC00002103",16,11
"GC00002102",16,11
"GC00002101",16,11
"GC00002107",16,11
"GC00002106",16,11
"GC00002105",16,11
"GC00002104",16,11
"GC00002109",16,11
"GC00002108",16,11
"GC00000208_2",16,11
"GC00000520_2",16,11
"GC00000489_2",16,11
"GC00000207_2",16,11
"GC00000092_6",16,11
"GC00000092_1",16,11
"GC00002013_2",16,11
"GC00000467_1",16,11
"GC00002165",16,11
"GC00002164",16,11
"GC00002167",16,11
"GC00002166",16,11
"GC00002161",16,11
"GC00002160",16,11
"GC00002163",16,11
"GC00002162",16,11
"GC00002169",16,11
"GC00002168",16,11
"GC00001341_2",16,11
"GC00000030_2",16,11
"GC00000030_1",16,11
"GC00000009_12",16,11
"GC00000005_13",16,11
"GC00000005_18",16,11
"GC00000078_7",16,11
"GC00000078_8",16,11
"GC00000039_3",16,11
"GC00000039_2",16,11
"GC00000039_1",16,11
"GC00002180",16,11
"GC00002187",16,11
"GC00000423_1",16,11
"GC00002186",16,11
"GC00002185",16,11
"GC00002149",16,11
"GC00002148",16,11
"GC00002147",16,11
"GC00002146",16,11
"GC00002145",16,11
"GC00002143",16,11
"GC00002142",16,11
"GC00002141",16,11
"GC00002140",16,11
"GC00000477_3",16,11
"GC00000478_2",16,11
"GC00000478_1",16,11
"GC00000003_34",16,11
"GC00002200",16,11
"GC00000009_4",16,11
"GC00000009_5",16,11
"GC00000007_13",16,11
"GC00000433_1",16,11
"GC00000006_19",16,11
"GC00000006_13",16,11
"GC00000006_12",16,11
"GC00000006_15",16,11
"GC00000006_16",16,11
"GC00000123_3",16,11
"GC00000123_4",16,11
"GC00000080_3",16,11
"GC00000080_2",16,11
"GC00000080_1",16,11
"GC00000080_4",16,11
"GC00000447_1",16,11
"GC00000486_1",16,11
"GC00000611_2",16,11
"GC00000054_3",16,11
"GC00000202_2",16,11
"GC00000053_r1_1_p2_p2_p1",16,11
"GC00000479_2",16,11
"GC00000021_3",16,11
"GC00000489_1",16,11
"GC00000140_1",16,11
"GC00002189",16,11
"GC00002188",16,11
"GC00002183",16,11
"GC00002182",16,11
"GC00002181",16,11
"GC00002184",16,11
"GC00000454_1",16,11
"GC00001257_2",16,11
"GC00000514_4",16,11
"GC00000117_3",16,11
"GC00000440_1",16,11
"GC00000509_5",16,11
"GC00000079_3",16,11
"GC00002203",16,11
"GC00000005_2",16,11
"GC00002226",16,11
"GC00002227",16,11
"GC00002224",16,11
"GC00002225",16,11
"GC00002222",16,11
"GC00002223",16,11
"GC00002220",16,11
"GC00002221",16,11
"GC00002228",16,11
"GC00002229",16,11
"GC00000018_10",16,11
"GC00000437_1",16,11
"GC00000430_1",16,11
"GC00000124_3",16,11
"GC00000124_4",16,11
"GC00000530_2",16,11
"GC00000086_2",16,11
"GC00002208",16,11
"GC00002209",16,11
"GC00002202",16,11
"GC00002204",16,11
"GC00002205",16,11
"GC00002206",16,11
"GC00000019_1",16,11
"GC00000019_7",16,11
"GC00000051_2",16,11
"GC00000115_2",16,11
"GC00000449_1",16,11
"GC00000612_2",16,11
"GC00000069_1",16,11
"GC00002041_2",16,11
"GC00000109_2",16,11
"GC00000455_1",16,11
"GC00000469_1",16,11
"GC00000461_1",16,11
"GC00000203_2",16,11
"GC00000256_1",16,11
"GC00000076_1",16,11
"GC00000076_4",16,11
"GC00000036_7",16,11
"GC00000036_2",16,11
"GC00000426_2",16,11
"GC00000007_17",16,11
"GC00000004_29",16,11
"GC00000001_43",16,11
"GC00000001_47",16,11
"GC00000001_45",16,11
"GC00000415_1",16,11
"GC00000438_1",16,11
"GC00000061_16",16,11
"GC00000025_11",16,11
"GC00000125_2",16,11
"GC00000008_10",16,11
"GC00000445_1",16,11
"GC00002056",16,11
"GC00002053",16,11
"GC00000420_1",16,11
"GC00000476_2",16,11
"GC00000428_1",16,11
"GC00000224_5",16,11
"GC00000608_3",16,11
"GC00000008_27",16,11
"GC00002061",16,11
"GC00002062",16,11
"GC00000010_13",16,11
"GC00000115_8",16,11
"GC00002018",16,11
"GC00000025_12",16,11
"GC00000243_3",16,11
"GC00000126_6",16,11
"GC00000428_2",16,11
"GC00000190_1",16,11
"GC00000249_2",16,11
"GC00000629",16,11
"GC00000506_2",16,11
"GC00000564",16,11
"GC00000003_39",16,11
"GC00000133_1",16,11
"GC00000215",16,11
"GC00002280",15,10
"GC00002281",15,10
"GC00002283",15,10
"GC00002285",15,10
"GC00000204_3",15,10
"GC00000459_2",15,11
"GC00000143_4",15,10
"GC00000212_3",15,10
"GC00000497_1",15,10
"GC00000033_2",15,10
"GC00000429_2",15,10
"GC00000085_3",15,10
"GC00000029_1",15,10
"GC00000473_1",15,10
"GC00002279",15,10
"GC00002278",15,10
"GC00002271",15,10
"GC00002270",15,10
"GC00002273",15,10
"GC00002272",15,10
"GC00002275",15,10
"GC00002274",15,10
"GC00002277",15,10
"GC00000006_22",15,10
"GC00000096_2",15,10
"GC00000251_2",15,10
"GC00000015_11",15,10
"GC00002252",15,11
"GC00002251",15,10
"GC00002250",15,10
"GC00002255",15,10
"GC00002258",15,11
"GC00000013_10",15,11
"GC00000075_1",15,10
"GC00000001_106",15,10
"GC00000474_1",15,10
"GC00000012_7",15,10
"GC00000244_1",15,10
"GC00000038_10",15,10
"GC00000064_5",15,10
"GC00000097_3",15,10
"GC00000065_3",15,10
"GC00000072_6",15,10
"GC00000001_73",15,10
"GC00000135_3",15,10
"GC00000471_1",15,10
"GC00000002_15",15,10
"GC00000013_9",15,10
"GC00002049_2",15,10
"GC00000091_6",15,10
"GC00000043_11",15,10
"GC00000001_67",15,10
"GC00000037_12",15,10
"GC00000472_1",15,10
"GC00002269",15,10
"GC00000092_3",15,10
"GC00000143_6",15,10
"GC00000088_7",15,10
"GC00000003_10",15,10
"GC00000078_6",15,10
"GC00002276",15,10
"GC00000007_10",15,10
"GC00002268",15,10
"GC00002262",15,10
"GC00002261",15,10
"GC00002266",15,10
"GC00002264",15,10
"GC00002265",15,10
"GC00000065_5",15,10
"GC00002248",15,10
"GC00002249",15,10
"GC00002244",15,10
"GC00002245",15,10
"GC00002246",15,10
"GC00002247",15,10
"GC00002243",15,10
"GC00000466_2",15,10
"GC00000079_1",15,10
"GC00000079_4",15,10
"GC00000384_1",15,11
"GC00000538_4",15,10
"GC00000579_2",15,11
"GC00000086_3",15,10
"GC00000051_1",15,10
"GC00000001_83",15,10
"GC00000060_4",15,10
"GC00000001_68",15,10
"GC00000004_24",15,10
"GC00000001_42",15,10
"GC00000431_2",15,10
"GC00000015_3",15,10
"GC00000486_2",15,10
"GC00002052",15,10
"GC00000126_5",15,10
"GC00000595_3",15,10
"GC00000590_2",15,10
"GC00000264_2",15,11
"GC00000069_2",15,10
"GC00000007_18",15,10
"GC00000235_3",15,10
"GC00002287",14,10
"GC00002289",14,10
"GC00000034_1",14,10
"GC00000589_5",14,9
"GC00000500_1",14,10
"GC00000225_1",14,9
"GC00002300",14,10
"GC00002302",14,10
"GC00002309",14,10
"GC00000126_1",14,9
"GC00000010_9",14,9
"GC00000003_17",14,10
"GC00000482_1",14,9
"GC00002321",14,9
"GC00002320",14,9
"GC00002284_2",14,9
"GC00000498_5",14,9
"GC00000498_2",14,9
"GC00000129_r1_1_p1",14,10
"GC00000357_3",14,9
"GC00000030_4",14,9
"GC00000127_3",14,10
"GC00001122_3",14,10
"GC00000012_2",14,10
"GC00000058_5",14,9
"GC00000058_7",14,9
"GC00000205_3",14,9
"GC00000001_95",14,10
"GC00000218_2",14,9
"GC00000007_21",14,9
"GC00000008_25",14,9
"GC00000082_4",14,9
"GC00000082_3",14,9
"GC00000483_1",14,9
"GC00002297",14,10
"GC00002293",14,10
"GC00002292",14,10
"GC00002291",14,9
"GC00002290",14,9
"GC00002299",14,10
"GC00002298",14,10
"GC00000001_15",14,9
"GC00000073_2",14,9
"GC00000011_16",14,10
"GC00002312",14,9
"GC00002313",14,9
"GC00002310",14,10
"GC00002311",14,10
"GC00002317",14,9
"GC00002314",14,9
"GC00002318",14,9
"GC00000003_36",14,10
"GC00000009_3",14,10
"GC00002033_2",14,10
"GC00001123_3",14,10
"GC00000028_1",14,10
"GC00000028_2",14,10
"GC00000140_4",14,9
"GC00002308",14,9
"GC00000481_1",14,9
"GC00000001_63",14,9
"GC00000198_4",14,10
"GC00000001_48",14,9
"GC00001124_4",14,10
"GC00000228_1",14,9
"GC00002257",14,10
"GC00000038_11",14,9
"GC00000047_3",14,9
"GC00000221_1",14,10
"GC00000540_3",14,9
"GC00000016_9",14,9
"GC00000557_3",13,8
"GC00000004_42",13,8
"GC00000429_1",13,9
"GC00000126_3",13,8
"GC00000606_3",13,8
"GC00000010_1",13,9
"GC00002328",13,9
"GC00002323",13,9
"GC00002327",13,9
"GC00002326",13,9
"GC00002325",13,9
"GC00002349",13,9
"GC00002348",13,9
"GC00002345",13,9
"GC00002344",13,9
"GC00000216_12",13,9
"GC00002316_2",13,8
"GC00000052_25",13,9
"GC00002365",13,8
"GC00002369",13,8
"GC00002368",13,8
"GC00000635_3",13,9
"GC00000003_22",13,8
"GC00000531_2",13,8
"GC00000531_1",13,8
"GC00002367",13,8
"GC00002366",13,8
"GC00002364",13,8
"GC00002363",13,8
"GC00002362",13,8
"GC00002361",13,8
"GC00000529_1",13,9
"GC00002088_2",13,8
"GC00000210_4",13,9
"GC00000403_2",13,9
"GC00002335",13,8
"GC00000064_3",13,8
"GC00000517_1",13,9
"GC00002253_3",13,8
"GC00000491_1",13,8
"GC00000252_3",13,8
"GC00000072_3",13,8
"GC00000441_1",13,9
"GC00000492_1",13,9
"GC00000130_1",13,9
"GC00000001_102",13,8
"GC00000073_7",13,8
"GC00000007_4",13,8
"GC00000047_1",13,8
"GC00002334",13,8
"GC00001313_2",13,8
