gene_count,theta,rho,d0,t0,d1,t1,d2,t2,d3,t3,d4,t4,d5,t5,d6,t6,d7,t7,d8,t8,d9,t9,d10,t10,d11,t11,d12,t12,d13,t13,d14,t14,d15,t15,d16,t16,d17,t17,d18,t18,d19,t19,d20,t20,d21,t21,d22,t22,d23,t23,d24,t24,d25,t25,d26,t26,d27,t27,d28,t28,d29,t29,d30,t30,d31,t31,d32,t32,d33,t33,d34,t34,d35,t35,d36,t36,d37,t37,d38,t38,d39,t39,d40,t40,d41,t41,d42,t42,d43,t43,d44,t44,d45,t45,d46,t46,d47,t47,d48,t48,d49,t49,d50,t50,d51,t51,d52,t52,d53,t53,d54,t54,d55,t55,d56,t56,d57,t57,d58,t58,d59,t59,d60,t60,d61,t61,d62,t62,d63,t63,d64,t64,d65,t65,d66,t66,d67,t67,d68,t68,d69,t69,d70,t70,d71,t71,d72,t72,d73,t73,d74,t74,d75,t75,d76,t76,d77,t77,d78,t78,d79,t79,d80,t80,d81,t81,d82,t82,d83,t83,d84,t84,d85,t85,d86,t86,d87,t87,d88,t88,d89,t89,d90,t90,d91,t91,d92,t92,d93,t93,d94,t94,d95,t95,d96,t96,d97,t97,d98,t98,d99,t99
7500,1500,0.9000000000000002,1001,26242,677,18544,893,22936,929,23730,809,22693,1702,46359,1180,30883,1013,29659,1449,41276,1433,39369,700,18405,1465,40464,776,20793,1661,46521,822,22316,807,21766,993,24907,1848,53482,1534,41027,2166,61721,966,27801,2672,76652,945,23261,1970,56650,1302,36102,1554,44433,1716,46596,892,23578,1574,44558,897,25696,2839,82461,1362,37405,1671,48997,884,24290,2308,61276,898,24673,1929,54762,1773,50271,1525,40171,1368,36294,2462,69576,1362,36429,1530,41061,1387,38112,553,14007,1597,42497,1790,49392,2664,72744,2198,62088,2555,72918,1396,38279,1445,38858,1561,45359,1779,49167,1950,52023,1353,38141,2122,58956,2205,60068,1756,49119,1320,33340,2367,63986,2234,64018,2130,61276,1564,44028,1466,40277,2531,70624,2471,69885,1311,34327,1736,49180,1837,49528,3411,101033,1403,39087,1220,33430,1817,51248,1216,35373,2513,76027,1590,44649,906,25432,1900,52335,1375,37571,1145,30025,1189,34395,1936,55964,1040,30148,1671,47351,793,21546,2152,62745,1382,36951,1469,40849,1356,37231,2305,63779,941,25015,1174,33653,1388,39066,1380,36452,1560,39459,2170,59689,3212,92577,2823,82304,2297,65790
7500,1500,0.9500000000000003,357,10269,897,27493,1016,29668,1146,34098,1438,40906,1339,38971,1543,48933,2665,82644,2766,85688,843,25226,2013,60426,1744,54457,793,21682,1912,58167,1956,62735,1359,41429,1958,63275,553,15127,1131,34236,1344,41658,1587,49827,913,25526,1428,42416,2737,88240,1253,36848,1568,49675,1822,58133,1387,41219,1510,45424,2476,74571,1719,50774,613,16992,1787,52937,1376,42285,1491,44942,1690,50814,877,27423,1106,32825,1858,61160,1520,44852,2055,63621,1838,54399,1119,31382,822,25082,1368,41608,1298,39698,1666,51231,845,22960,1633,50273,661,18111,1867,57340,1243,36735,1588,48290,861,25392,1672,51320,1273,42062,1046,30792,2541,84100,1213,37210,2103,66328,1315,41359,793,24270,1001,28143,2426,77534,1751,52234,2194,70464,1611,49689,981,30161,2172,66439,1135,33029,970,30421,1740,52838,1722,55441,1294,38033,2126,67824,1155,34148,2102,65481,1806,56024,957,28751,2425,73376,2478,77579,1197,34121,3487,112602,1414,41790,897,24536,1071,32542,1437,44197,1987,59010,1677,48901,1481,45046,5065,164296,1474,44643,1547,47663,1503,48366,1723,51652,1870,56980,2739,86963,2814,89225,1691,51232,3162,100130
7500,1500,1.0000000000000004,570,19475,1043,34650,652,22241,632,20494,869,27372,1463,49655,1150,36102,1174,40423,1225,40087,1298,41120,894,30088,1367,46251,1585,53518,1529,50422,1366,44462,1388,44237,1527,49614,1349,45245,1130,37350,899,28832,756,22752,668,21361,1270,41802,2400,82602,1306,41946,1770,60500,2566,89246,705,21428,2424,85056,672,21619,1301,43892,1025,32934,797,26758,1392,44528,2324,84976,2004,68952,1310,45969,1301,43676,1173,38959,1322,44501,989,32596,813,27006,1040,32788,1781,62757,1198,40315,2410,79107,2008,71062,1088,36871,2571,91739,1066,33839,1566,52468,1005,30453,1371,47562,2178,77546,1882,63479,1989,70052,1801,60915,2232,76916,3622,126753,1343,46278,741,23654,1427,45789,1015,34026,1527,50271,1870,60618,642,20415,4203,146538,963,30750,1197,38904,1168,36950,1251,42662,1253,38885,1168,35932,2648,89922,1108,36721,1014,32647,1850,63733,1668,55796,1349,44099,1103,38829,1708,57791,1451,46210,1143,37762,1710,57463,802,24220,1016,33159,1175,39411,1572,52613,1123,36553,704,21832,1433,50215,1903,64153,2517,88344,847,28975,1147,38103,1854,60235,1939,66639,3926,141146,2111,70497,2631,90223
7500,2000,0.30000000000000004,8456,26434,5134,14148,5706,15741,5503,15963,5652,16394,10449,34761,6825,18616,6822,19792,7226,20427,8384,24685,5857,15833,8874,27898,9669,29250,10026,32416,4167,10913,9032,27177,5146,13441,5107,14038,10855,36465,4373,11590,6007,17666,7084,20536,5169,13339,5100,13323,8579,26396,7204,20828,4900,13378,9647,28507,3739,9809,7694,22211,7124,21203,7073,20600,6248,17736,8224,24517,11372,38336,8531,25159,12228,40602,2778,7018,6962,19911,7537,23172,8988,26794,6071,17204,6241,17318,11326,37148,6031,16014,4449,11807,8109,24035,3153,8075,14016,49592,7602,21370,8502,25172,16922,62932,10287,32294,2944,7597,5709,16429,6591,18404,7699,23611,3922,10096,7461,21705,9653,30775,5034,13520,5565,15737,8384,24235,6490,18643,6512,18185,11758,37073,10397,31435,4905,13734,10513,34404,6982,20316,6492,18648,5179,14265,5607,15642,4195,11088,4242,11839,5224,14364,9005,27864,6657,19539,5223,14540,19272,72879,10877,37045,6892,20439,10470,33577,7524,21521,8842,28341,9093,29519,7335,22610,4484,11881,5787,16204,8277,25907,9006,27814,7460,22894,8646,25851,13008,39840,14643,53425,5502,15112,10231,32422,10041,33086,10684,32959,14943,53304
7500,2000,0.3500000000000001,3510,11733,4400,14945,8826,34767,4983,17736,5318,18812,5822,20160,5962,21630,6196,22403,6202,22945,7613,30470,6771,24111,6337,24254,9333,36447,5462,18847,3837,12729,8996,37372,4553,16041,4265,14321,3911,13364,9030,36645,3999,13641,5850,21687,5726,20012,7159,27540,11247,48103,5398,18434,3571,12142,3140,10218,4819,17354,8923,37246,8069,31356,4962,16536,6379,22669,6635,24819,6291,22805,2879,9311,6250,22841,4350,15470,7362,27555,4188,14244,8697,34010,6894,26695,5083,17238,5499,19985,3571,11878,2981,9490,6557,23624,6291,23596,8115,31226,5174,17662,4584,15679,5697,20733,6040,22416,4844,16954,9030,35356,4898,17399,9553,39692,7921,31868,5549,20032,8718,34526,7233,27318,8247,32366,7295,28510,8838,36210,4214,14172,4697,15804,7163,26265,5292,18963,4588,15754,11934,51700,4264,15205,7723,28093,3148,10525,3214,10871,6623,24277,6805,27350,10283,42753,8121,31897,5179,18300,8525,33154,8999,35301,6991,25176,3699,11854,7047,26439,10465,44570,7450,27672,7075,25116,4218,14710,8196,30735,8233,32257,7638,29734,10105,40260,5704,20441,5481,19549,9225,35630,5092,18315,8065,31735,6652,25184,10924,44978,18538,87422
7500,2000,0.40000000000000013,5985,28541,3571,15199,7425,36687,5022,21608,5276,23659,5646,26152,6584,29944,3250,12608,5998,27957,7786,35703,4135,18310,4630,19832,7960,38607,8325,39657,8592,41417,8803,44375,2785,11120,5692,27322,4963,21526,7766,38556,4155,17570,5785,25201,5662,26650,5430,24340,10668,55238,5378,23416,3597,15562,6489,29308,6053,26309,5207,23925,5704,26322,3126,12418,5469,24454,6081,27270,7074,32508,5966,28755,4225,18059,4986,21091,7521,35132,9458,47611,6457,29773,6788,33562,8537,42021,5366,23885,6782,31919,7241,34672,5391,24374,4747,20676,6456,30465,6440,29935,5599,24679,3621,15222,5649,25241,8688,43543,7272,36244,9669,47298,5004,21728,5872,27291,6710,31221,8473,43166,9067,46666,7925,40020,8308,39410,3874,17142,5121,23042,6970,34668,4990,21827,3423,14855,7378,35481,3821,16243,2890,12113,12292,64935,4364,18593,4159,17789,7260,35080,3826,16830,5351,23577,3349,13743,4835,21587,6642,30881,4013,16534,6802,30548,1842,7235,5264,24959,5483,24951,8420,43764,9481,48196,3588,14843,3654,15583,1829,6954,9207,47482,7094,35120,4626,20218,7489,37126,5744,26761,5537,25186,6481,31380,8977,43837,5847,28088,5516,25060
7500,2000,0.45000000000000007,5459,30219,5320,30602,3855,20290,4387,22591,4297,23425,4893,26946,5501,29328,2482,12282,5610,30749,6182,34064,4609,24913,7066,41037,6949,39815,7612,42712,10081,64077,3689,18971,3760,19866,8186,50037,4242,22036,4257,22122,3335,16910,5946,33636,5491,30933,6163,33419,4652,24344,4546,23975,4301,23434,5009,26845,3781,19009,6598,39344,7980,49228,5431,28125,7706,46237,2638,12259,5367,30120,3135,15883,4813,24813,7192,40149,7070,41461,4367,23535,5867,32242,8784,54581,4448,24302,2922,14274,4776,27038,7599,47055,7206,44874,6701,36844,6331,33152,4973,27462,11507,71905,2951,14561,5066,26965,4770,26808,5626,31626,4120,20234,4997,27312,6398,38094,4044,20941,5623,31286,7890,46725,12899,84482,5684,32637,8894,50963,6466,35840,3512,18105,3236,15610,9152,55271,5811,33024,5839,32017,5712,31997,7665,45548,3612,19161,7421,45266,4552,24579,3813,19824,3123,15496,5550,29317,3772,20145,6284,35108,4059,21870,10421,66833,5969,32554,5532,29443,5985,32662,3368,16774,4203,21798,9219,56951,5073,29237,5805,32766,6987,41433,4721,25384,4731,25531,3415,18699,3271,16949,5449,28974,5430,30425,7627,43547,10341,64274,10072,63097
7500,2000,0.5000000000000001,4678,27938,3418,20313,3657,21455,3157,19023,3303,20509,3414,21189,3742,23596,3351,19515,6242,44656,3883,24592,5162,31921,4722,32066,3000,17752,3031,18606,5664,40363,3938,24358,7114,49587,4097,23534,5401,32814,7295,53072,5399,37536,8570,62719,8113,57921,5237,35653,2775,17082,3910,25022,2064,11536,4539,29294,4038,24650,7523,54137,6619,46645,6820,44694,5159,34068,2927,17448,3509,21144,6211,41628,3069,18405,3454,20820,3277,20080,4927,31774,7948,56235,6531,46909,5210,34925,5725,39279,3244,19325,4834,32414,5300,33286,3018,17972,1949,11389,4869,30335,3152,19458,6326,45192,3751,22946,4564,29820,6049,42164,7288,51205,5156,32101,2428,15053,2855,17144,3227,19612,3592,22892,5549,35067,5521,37153,3019,17553,3399,21138,3203,19537,5336,36637,4857,32989,4642,28790,3274,20507,3732,22842,3205,19257,4443,27822,2994,18002,4579,29545,2737,16574,6810,44989,6440,45891,4153,26447,7035,48274,7071,51406,4706,29462,3996,25870,7608,52641,4400,27177,6040,40948,5311,34842,5368,34877,3804,24691,4773,31217,6716,47313,5454,37643,5178,34715,7682,55566,4836,31449,5446,34458,8318,60422,5136,33118,8009,55399,7602,51515
7500,2000,0.5500000000000002,1870,13391,1923,13335,4667,34417,3005,20284,3078,21405,3906,29168,1685,11161,4082,30154,4579,35546,5051,37767,7696,64735,5441,41816,2061,14064,3095,23191,5725,45492,5843,47886,2556,17834,3828,28710,5570,45117,5115,38593,2442,16556,3035,21167,3155,22302,7262,59081,6419,52856,3275,24597,2922,21289,2748,18766,3887,27500,5150,37205,3687,27222,4709,36369,4139,31184,7401,60009,4869,38971,3479,25153,4256,31893,4029,29678,7744,64815,3387,24662,3530,24770,6635,56002,2411,16589,5136,41304,4733,36608,6829,54723,5447,41498,4700,36359,3325,23130,5590,44408,3540,26887,3575,25573,3853,28830,2741,18912,3983,29834,8014,67294,3341,24275,4655,34763,3844,28273,5799,45581,3503,25616,6703,56249,5282,41964,4263,31700,4399,33686,2211,15554,4630,36606,2998,20587,5695,47406,4552,33913,4215,31676,5587,43018,3475,24930,6478,53623,3597,26859,9219,80035,4610,33553,3650,25645,7112,58503,6108,48856,3183,22854,2747,19098,4528,35093,7929,67027,2752,19798,2743,19051,4358,32600,6143,48507,3554,26155,4564,36891,4299,33219,3887,28648,5899,44656,4668,35520,3916,29364,6959,58463,6186,52614,4320,33463,5193,38439,9491,80751
7500,2000,0.6000000000000002,2179,17524,4024,36200,2663,22099,2943,23761,2937,25100,3668,29229,3168,26677,5317,50185,3486,29264,3836,32649,3662,32214,4276,37641,4678,42741,2718,21560,4965,47137,4401,38771,2550,20999,2740,22749,5750,54716,3846,32774,4193,36179,1767,13469,3761,32499,5321,46458,4139,36375,5320,45606,3338,28644,2521,19803,4160,37186,5665,52142,2587,20984,6472,61130,2931,24665,2427,19295,3144,27438,3163,27150,1944,16049,3748,31995,4552,39459,3695,33795,2583,20646,4122,34505,5087,44657,1765,13748,6154,56041,5712,53282,8130,78650,4668,42519,4426,38476,4811,43167,5088,42651,2507,20358,4062,34982,1961,16662,1372,10428,2053,17442,4747,44022,5694,52065,3264,28744,3914,32617,4480,39823,3005,25434,5715,53093,2341,19291,2226,18075,2824,23008,4552,42124,1616,12931,4736,41649,1888,15508,4077,35761,1755,13897,4938,45659,5174,46611,3414,29970,2170,18123,3319,28460,5934,54077,2875,23893,5719,55043,3879,32259,4495,38993,3412,28422,3727,31539,4468,37917,2878,24828,2786,22242,5213,50988,4261,37109,5891,54606,1851,14695,3914,33445,3178,27414,2769,22523,5830,53092,3931,33787,4370,39594,6262,59603,6324,57375,6526,60606
7500,2000,0.6500000000000001,3232,29588,3855,36457,2093,19503,2602,23413,2766,25582,2570,23006,3204,30737,3256,31417,2990,28834,1483,13092,3681,37836,3540,35507,3282,32066,4071,40725,3929,40168,4062,42014,2582,24585,1990,17987,1965,17929,2654,24052,5697,62418,3454,34665,3773,35862,3500,33457,3982,40839,2639,24406,3927,39527,5169,54029,2696,25410,3106,28818,1890,18272,3019,29591,6085,65990,5420,55568,6050,64439,2242,19985,3842,37845,2562,24779,6143,64464,13993,155989,3345,31485,3482,32706,4240,41522,5042,51302,5184,54564,2429,22841,5039,52939,4114,41454,2650,24800,5271,55874,1678,15266,3034,29060,5730,59399,2653,26916,2421,22489,2460,22571,5850,61132,3754,36017,4892,49158,4078,40502,3748,37498,2695,25291,6652,70387,4840,50879,3416,33621,4388,44499,4635,47451,4280,44025,4266,45612,4848,49814,6316,68338,6617,72028,3737,36902,3345,32868,4420,44573,4263,44527,7066,77419,2707,25523,2913,28617,1429,13599,1655,14681,7492,81528,3482,32911,6331,65290,3299,32637,3224,31141,4461,44076,5631,60081,2833,27938,2847,28459,2723,25578,3056,29006,6262,67930,3800,36557,2174,19822,4173,42379,4280,43117,3277,32005,4692,50788,6851,74290
7500,2000,0.7000000000000002,999,10278,2247,23394,2107,22762,1830,18508,4091,46814,2360,26035,2620,29411,2754,31611,3675,42419,1437,14844,3717,42828,1960,20975,3648,41482,3844,44942,4061,46119,1760,17599,5549,63362,5752,68275,2739,28545,3659,42356,2984,33959,5151,59113,3392,37823,3695,40750,5592,66584,2905,33763,3563,40129,2885,30488,4277,46919,6687,81288,2487,26608,4738,54657,1525,14918,2726,29395,8449,106350,1936,18533,1211,12427,3074,34631,5515,67068,3644,40904,3555,40051,2787,30768,3648,42729,2565,26449,5404,64070,3405,38537,3069,32839,4224,48495,2824,30289,2285,25324,5311,62009,4298,49146,2492,26464,3151,36082,5999,70202,2548,26993,2264,24727,2921,31713,2243,24562,3486,40517,2197,24943,5491,64898,4089,48176,2584,28772,5190,61994,2796,32458,2396,25636,2137,22357,4310,50179,3442,40537,4278,49934,4295,49408,1860,20297,3424,39072,1569,15801,5721,66715,3066,33353,3635,40574,2921,32604,6740,84498,3118,34851,4416,50316,4090,46560,6169,74973,2306,24861,2686,30022,4536,55523,3149,36210,3075,35562,3776,40640,4826,57637,2913,31957,3667,41916,2935,32923,4876,57893,3721,41991,3928,45290,3334,36413,5119,60234,5566,67067
7500,2000,0.7500000000000002,1723,20836,1910,23041,2161,25762,2247,27469,2379,28902,2474,30667,4543,59253,2716,32463,3024,37393,3718,47492,2873,35186,3798,49403,2429,29308,4737,62381,4527,62507,5063,66255,1735,20256,2933,35461,3144,37173,5067,67218,3294,41980,1285,13922,6582,89581,4522,59540,4182,54485,2843,35567,3570,46212,5015,66588,4842,63992,3608,43613,4696,61805,5167,69319,4315,56292,2019,23712,2094,26859,4042,53515,4453,57977,2560,32486,3635,46227,3656,45260,2565,31360,6528,89867,1944,23244,4617,64505,1220,14602,5842,81691,1716,19581,3790,50661,2148,25890,3627,44935,5536,75592,4366,58339,3459,43204,2673,34158,2774,35483,2091,25529,4093,54847,4450,58602,5280,71876,3658,46940,7070,96306,2044,24583,4255,55215,3869,50095,4605,61785,4150,51739,7496,104779,5758,79409,3183,40777,2431,30421,2221,26091,2860,35698,2232,26911,3544,42627,2509,30860,4730,63742,2874,35934,1528,17425,2555,30903,6215,83413,4234,55249,4537,63006,2643,32552,2179,25422,5051,64997,2196,26228,3785,47233,4846,62834,4840,64238,2785,35482,2450,29552,2621,31843,2730,34884,4356,59209,3766,47402,4830,64128,4201,55697,4308,57264,4699,63446,7785,108016
7500,2000,0.8000000000000002,1940,26272,1364,17100,1176,15173,2063,26521,2171,29711,2097,28747,2304,31325,2770,37217,2776,37762,2615,37763,2826,39360,5147,76699,3769,52290,3670,49268,1787,23397,1658,22981,3011,43081,1897,25722,1755,23972,4388,63516,1538,20000,4272,61897,2795,38254,3388,49593,3645,51337,1610,19950,1461,19190,3155,42577,3532,51612,3620,51654,2497,35310,2815,39668,2648,37106,1914,24598,2268,31163,2118,28445,1764,22724,5528,83897,3527,48475,3817,56116,3065,43250,3503,49549,2427,35304,4292,64329,1438,18884,3683,53892,4052,59150,1226,15027,1894,24927,7541,112768,3703,53278,2428,34566,2046,27816,3504,48964,3466,47578,6741,101783,3741,55703,5259,77787,3141,43678,3124,45057,2316,32248,3406,48940,1598,20150,1977,27357,4028,59991,4050,59375,2612,35290,1947,26121,5351,80166,2407,32313,1470,19608,4688,70539,2148,28595,2965,41457,2617,36823,3672,54424,1659,22140,3685,52955,1675,22469,4341,63164,3025,41841,3296,46551,3886,57182,4155,61999,3752,54607,1917,25475,1924,25936,1965,26125,4556,64009,2322,31698,2801,40296,5132,74595,2701,38857,2883,40552,2925,39934,3389,47437,3386,48512,2807,39270,6588,103503,6023,89251
7500,2000,0.8500000000000002,2259,33673,1459,19941,1777,25778,3724,58079,2409,37221,2902,42068,2578,40730,2567,41187,2644,40422,2481,38379,2876,45813,3235,51356,935,12657,2579,40334,3927,61052,1699,24913,3889,60206,2411,36579,1823,26567,1235,17465,4379,73406,2557,40057,2176,33390,2659,41104,3232,48552,1915,26928,3213,49693,4251,69950,3573,57542,1996,27605,2379,36677,2703,41520,2961,45566,1725,25592,3151,52192,1854,28702,1812,25308,3558,57728,1884,26541,3925,64059,3274,52919,3110,48066,3050,47975,1584,22479,3225,49632,3355,53440,2799,45042,6731,113787,3326,52952,2203,33151,2667,40367,4181,65908,3290,50140,2426,36629,3324,51311,3153,48877,4142,66989,5142,87112,2519,37914,4291,67763,3518,55888,2476,38806,2969,44594,2359,37008,2116,31576,2523,38580,4271,68129,4317,67949,4474,71759,2986,47745,2117,33248,4197,69692,1566,23905,1731,24583,7525,126231,2153,30591,3318,52184,1735,26670,3264,50956,1841,26749,3393,53113,2367,36137,4896,80947,2733,43734,1764,27522,1458,22440,4374,70866,2823,42627,3235,49858,2465,38905,2248,33911,4186,67929,3855,61679,2704,42014,3077,45951,2875,43721,3000,47760,7279,123996,3439,55095,5115,85933
7500,2000,0.9000000000000002,1286,21920,745,11865,1986,33689,1657,27197,1848,30795,2132,36462,2632,43463,2674,45349,2671,43113,3328,56974,2811,51427,1992,32651,3552,61990,3689,65027,3370,61652,1390,21704,881,12965,4510,82448,3822,66368,3233,54019,3016,49149,4987,88846,2783,47837,2228,36122,4947,90256,2069,34353,4230,77692,1923,32377,1677,26894,4340,76673,2027,33691,3107,53446,1612,24741,2641,43075,2122,35800,1661,26409,2659,44965,2200,36480,3791,67981,2180,35757,2600,41683,1279,21084,3975,71113,1502,22945,1607,25319,1250,20769,3310,58815,1646,25594,2410,41823,4044,71894,1526,23434,3309,58281,1688,27418,1857,31277,2984,51514,3039,50470,3005,51585,2471,40174,3930,68615,1604,26590,3080,55793,3481,63501,3946,70218,3262,57656,2619,44440,1950,32502,2582,45256,7555,137980,1614,27293,2156,35584,4060,72306,3165,53721,2776,48423,1975,32483,3256,58561,2329,39853,3213,54726,2616,43727,2006,31399,3321,59438,4505,78754,2246,38447,2827,50702,2174,36512,3348,59002,2800,48238,1555,26367,1006,15653,2939,52348,2968,51510,4379,79130,2213,35575,2238,38597,1773,30088,4192,74839,2570,44212,3221,55052,4937,86389,2874,50427,3118,54504
7500,2000,0.9500000000000003,832,13144,1103,19759,1346,23996,2665,51391,1842,34286,1935,35692,2003,35813,3247,62455,2288,43645,2707,49974,2514,45298,2661,51174,2185,40991,1295,22665,3638,68617,2597,48716,3735,72975,4956,99655,3134,57154,4122,81623,3669,70597,2471,45442,2478,47634,1857,33912,3865,73789,2045,37116,2004,38790,1417,24943,2827,56664,3733,70347,1494,26746,2775,50941,6451,127439,2571,48010,2491,45760,1984,36218,3001,56853,1428,26981,2452,46966,2347,43660,4318,84736,2371,43841,2003,35735,4268,84694,1508,26942,1258,21556,685,11470,1899,35468,2093,39591,1308,24035,3434,67726,1624,27321,3278,63315,2089,41215,2891,55685,1833,32474,2390,43990,2242,41349,2238,41916,2257,42301,3578,71244,3417,64802,2700,51472,1697,29973,2998,56268,4044,79820,2082,38195,3354,66543,1903,34326,2960,56263,2185,38619,1423,24674,3172,61314,2230,42127,1589,27921,4936,98647,2556,47694,1995,37441,2316,40318,2743,51599,1964,36999,1514,26466,1380,24463,1880,34753,3990,79583,3057,59514,7219,143801,3195,60923,2549,48597,2067,37564,2847,53562,3758,69677,3978,78944,3060,59031,1840,35060,2710,48221,2796,54556,3064,58067,4008,79602,8041,160703
7500,2000,1.0000000000000004,1546,31120,1835,37344,1510,28651,1527,29742,1191,22218,1584,30800,1665,33605,1935,38633,2011,41778,1917,38039,2321,46348,1557,29574,1376,26678,3146,64901,2807,59778,2859,61202,1879,38381,3562,73277,2389,47768,1812,36615,2144,40430,1986,39745,1511,28547,2681,55052,1611,31952,5409,116391,4891,105692,2290,48614,1741,35623,3221,67778,2012,39537,1589,30171,2390,49000,2934,58790,1591,31240,2565,53878,2712,57678,2103,43414,2434,51752,1839,37154,4436,96198,2084,42543,3881,84949,1486,28825,3699,78651,2455,48582,2378,47933,1459,26585,5276,111411,4051,86457,1834,35115,2083,45198,3069,64759,2083,42993,1398,26778,2806,57710,2873,57057,4511,98829,2216,43985,1380,25681,2280,46222,3904,82871,1834,37643,3017,62360,2197,45313,2423,48569,1449,28171,2847,58705,2512,52830,2320,49066,4028,87948,3672,79664,3709,80645,2991,62719,1759,35076,1760,36345,1357,27427,2170,43153,3633,74937,821,15794,2321,47584,1596,31109,3834,80354,1718,35908,3071,67219,2634,54574,2772,57023,1943,38347,3182,65709,2020,39867,1691,35057,1391,27162,3543,74522,2387,48649,1302,24631,1213,22553,2649,54371,2850,55480,3693,78296,4477,96139
7500,2500,0.3500000000000001,8313,22034,4463,11226,6878,17529,7247,19154,7351,19796,7789,21422,8717,24170,9312,26040,11015,31759,13193,37841,18880,65503,11965,36679,11265,34030,12662,37599,9940,26821,6577,15931,8062,22126,5966,14147,13744,43183,11644,35473,7515,19540,10851,30417,11712,32557,4275,10158,6786,16177,7329,18703,7741,21117,11109,32862,7456,19438,11489,33139,7049,19046,13507,42714,13579,43122,12033,32876,6960,18077,9374,24100,9225,26084,12152,36597,12606,38468,13337,40529,9289,25221,11484,33196,11319,33803,7105,19352,7748,20811,9331,26727,5992,14947,11012,30643,7008,17800,10807,31168,9775,28052,4623,10786,11846,32773,8590,23771,9280,24662,10596,28288,10650,31351,12172,37203,9905,28769,11076,29539,8920,23295,6505,16409,7151,19432,11775,33719,10631,30404,9261,27364,9923,28933,13806,42494,8857,24061,9510,25734,8809,23114,7909,20818,3632,8540,6015,14600,13582,41309,7063,18026,9140,25107,8958,23982,12336,35323,5474,13513,11203,31608,4794,11339,15928,50656,11363,33362,18684,63357,12193,37105,11019,33299,10965,30841,12791,35799,10490,27065,9600,26578,13460,41685,7759,20152,10414,31089,13154,39158,8501,23848,10579,30249,12579,37179,9679,27752,15563,50578
7500,2500,0.40000000000000013,6162,19921,10264,37311,7678,22796,6503,20902,7443,24769,6425,20845,9231,30333,10192,35056,10139,36427,9997,34959,10389,35918,9881,36094,7416,23299,9678,33942,11589,42943,12257,46346,7223,21851,8722,28692,14358,57267,3986,11556,10529,36734,8918,30823,7440,23652,11353,39377,7199,23570,6932,21509,11502,43153,9764,34398,6300,19295,9970,34788,9270,32946,7488,22587,8503,27655,6516,21438,13953,55410,9457,33247,4301,12650,10247,35994,7172,22432,8044,27797,9708,35041,12010,41801,16098,64640,8234,27761,8388,25900,8888,31145,5547,16790,11613,41697,7092,23756,5073,14383,9631,33467,19009,75905,3379,9551,11689,42881,8856,28804,7072,23021,8990,29471,11523,39856,13981,55058,12734,49027,12179,46220,15586,60928,9274,32556,6789,21354,5423,16793,5906,19727,8919,31183,18268,75352,5857,18809,6106,18022,6998,21736,7472,24585,7831,25176,8004,25912,5813,18350,7759,25454,7581,23660,12906,49637,8899,30382,15425,61744,9484,34044,7151,23541,6415,20467,8375,26973,5987,18497,14524,58713,7164,23622,12229,44634,6338,21050,14029,54915,14209,53228,9250,31301,8540,30271,10916,40429,7033,21743,9227,30372,20066,84291,6986,21229,13398,52755,9200,31804
7500,2500,0.45000000000000007,6948,26177,4249,14993,5034,18051,6294,22254,5586,21359,5630,20893,10790,47608,6622,26964,8584,33200,7326,29146,4099,14772,8372,35323,8771,35373,4069,14679,7177,28397,12517,58059,7279,30065,8041,34532,12184,56137,13055,59852,4534,16385,8187,32655,9686,40943,7846,30389,7244,28883,14113,65912,3363,11224,9187,40642,11015,48658,5297,19081,7835,32289,2168,7057,8236,35407,10550,46590,7892,31546,7702,30414,11293,49007,10459,43628,7402,30422,5996,21270,10067,42068,6078,22136,9621,40997,6032,22598,6080,23956,6533,25700,10870,48710,7691,31903,9236,38637,5816,20502,9457,40238,11427,50974,5281,19221,5828,21484,5637,20559,5127,19393,12451,55298,6519,24709,6702,25516,8658,36203,12467,57037,6015,23309,3606,12545,4604,16108,8128,33641,10611,47263,14398,66599,14892,71543,10125,42792,10228,45545,5972,23525,9768,40804,8315,35240,8181,34230,7298,29929,4046,14500,8386,34133,8957,39176,6829,24847,10102,43995,10479,45707,5468,20197,5272,19733,5659,21415,4609,16017,13862,65334,11879,52993,7223,28840,10269,43859,4559,16228,8891,36696,3502,11913,5623,20673,9398,38948,8342,33498,11333,46758,10695,45354,15005,71142,11726,52606,18975,92764
